country_code,year,pc0_last_year,pc1_last_year,log10_gdp_per_capita_constant2010USD_last_year,change_in_pc0,change_in_pc1,change_in_log10_gdp_per_capita_constant2010USD
ALB,1993,-3.309042047554935,-0.19347060447128078,3.1100031733708673,-0.4518453462532568,0.16729823454495535,0.042460470696545904
ALB,1994,-3.7608873938081917,-0.02617236992632543,3.152463644067413,0.284526982280009,0.29218446508179297,0.037294505711496846
ALB,1995,-3.4763604115281828,0.2660120951554676,3.18975814977891,0.8396004357069368,-0.546048573133079,0.05691256273723333
ALB,1996,-2.636759975821246,-0.28003647797761144,3.2466707125161434,0.5698756631208096,0.445738689189755,0.04052394032939821
ALB,1997,-2.0668843127004366,0.16570221121214362,3.2871946528455416,-1.0304478382036322,0.1269651200448604,-0.04710328730004187
ALB,1998,-3.0973321509040685,0.292667331257004,3.2400913655454997,-0.44267894787837875,-0.9130583379988775,0.040194932692376284
ALB,1999,-3.5400110987824474,-0.6203910067418735,3.280286298237876,0.6318615181275199,0.07714102723969052,0.05775096526679713
ALB,2000,-2.9081495806549276,-0.543249979502183,3.338037263504673,-0.21793308234057118,0.26516896957423763,0.030796541187135155
ALB,2001,-3.1260826629954988,-0.2780810099279453,3.3688338046918083,0.942328570713697,0.0827967896600982,0.037259472489191925
ALB,2002,-2.1837540922818017,-0.19528422026784711,3.406093277181,-0.27077920243443915,0.09487066359313358,0.019300798287108293
ALB,2003,-2.454533294716241,-0.10041355667471355,3.4253940754681085,0.8683880640727821,-0.18702631136854547,0.026001745650206406
ALB,2004,-1.5861452306434587,-0.287439868043259,3.451395821118315,0.06329193185286153,-0.23051949922468634,0.025929304074093107
ALB,2005,-1.5228532987905972,-0.5179593672679453,3.477325125192408,0.1355405371013558,-0.05498802267719038,0.026383198997123273
ALB,2006,-1.3873127616892413,-0.5729473899451357,3.5037083241895313,-0.2655196750438491,-0.16282871522022246,0.025708390962020378
ALB,2007,-1.6528324367330904,-0.7357761051653582,3.5294167151515516,0.7435776912809285,-0.23846707481048246,0.028178004960186517
ALB,2008,-0.9092547454521619,-0.9742431799758406,3.557594720111738,2.57210565999928,-0.17315033352241627,0.019366064338977026
ALB,2009,1.6628509145471178,-1.147393513498257,3.576960784450715,-2.4580297610323294,0.17674371373300365,0.017248134170536833
ALB,2010,-0.7951788464852122,-0.9706497997652532,3.594208918621252,0.2805216174867221,0.0573319271530065,0.017976983186754673
