,country_code,year,pc0_last_year,pc1_last_year,log10_gdp_per_capita_constant2010USD_last_year,change_in_pc0,change_in_pc1,change_in_log10_gdp_per_capita_constant2010USD,last_year,eci_last_year,countryname,wbgi_gee_last_year,wbgi_rle_last_year,yr_sch_last_year,cognitive_last_year
0,AGO,1986,-14.294359512619202,-5.013509072283379,3.4106171883552534,2.331480282811309,0.7814111003642292,-0.0005945950487551421,1985,-2.583803176879883,Angola,,,,
1,AGO,1987,-11.962879229807891,-4.23209797191915,3.4100225933064983,0.7688470106712407,0.1313374633157709,0.021359512254468527,1986,-2.088649272918701,Angola,,,,
2,AGO,1988,-11.194032219136654,-4.100760508603379,3.431382105560967,-1.462894595747675,-0.19159580008882934,0.012364710924599457,1987,-1.5783919095993042,Angola,,,,
3,AGO,1989,-12.65692681488433,-4.2923563086922085,3.4437468164855662,0.253994121305567,0.28131041933823564,-0.009924568498785202,1988,-1.755210280418396,Angola,,,,
4,AGO,1990,-12.40293269357876,-4.011045889353973,3.433822247986781,-0.3404822075305259,-1.9512054737297877,-0.01376354048678152,1989,-1.624969244003296,Angola,,,,
5,AGO,1991,-12.743414901109285,-5.962251363083762,3.4200587074999995,0.1360351308305212,2.108400339245944,-0.018664015897968508,1990,-1.9233596324920654,Angola,,,,
6,AGO,1992,-12.607379770278767,-3.8538510238378167,3.401394691602031,0.212636427088496,-1.2588206134514552,-0.04517191590772419,1991,-1.7899802923202515,Angola,,,,
7,AGO,1993,-12.39474334319027,-5.112671637289272,3.3562227756943064,0.23456182754811475,1.7661121555791472,-0.1375462686658917,1992,-1.8853777647018433,Angola,,,,
8,AGO,1994,-12.160181515642154,-3.3465594817101247,3.218676507028415,1.1798044430152552,-0.5480452735846542,0.0009892371903927886,1993,-1.805799126625061,Angola,,,,
9,AGO,1995,-10.9803770726269,-3.894604755294779,3.219665744218808,-0.7902923637935313,-0.05465986053350225,0.02975263126553207,1994,-1.6070919036865234,Angola,,,,
10,AGO,1996,-11.770669436420429,-3.949264615828281,3.2494183754843395,0.2317094930591903,0.7654140455626526,0.03370452206306318,1995,-2.237001657485962,Angola,,,,
11,AGO,1997,-11.53895994336124,-3.183850570265629,3.2831228975474036,0.9613780963955616,-0.7372024942671934,0.02115515343803764,1996,-2.436475992202759,Angola,-0.85993999,-1.6304693000000001,,
12,AGO,1998,-10.577581846965678,-3.921053064532822,3.3042780509854413,-1.1865278302582496,-0.4211928641360072,0.01679786138103001,1997,-1.8421951532363892,Angola,,,,
13,AGO,1999,-11.764109677223928,-4.342245928668828,3.3210759123664713,1.2072577851125406,2.0549458337838082,0.0015455046348327175,1998,-1.813129186630249,Angola,-1.3417833000000001,-1.7007533,,
14,AGO,2000,-10.556851892111387,-2.2873000948850213,3.3226214170013035,0.5444771382923791,0.4542400635594702,-0.0002837655838621167,1999,-2.0716025829315186,Angola,,,,
15,AGO,2001,-10.012374753819008,-1.8330600313255512,3.3223376514174414,-0.32105467193115617,-1.20492175112807,0.0038601006564524813,2000,-2.1619527339935303,Angola,-1.4623097,-1.6633072,,
16,AGO,2002,-10.333429425750165,-3.037981782453621,3.3261977520738935,1.5408329638312603,0.9580280479590852,-0.046055128433562416,2001,-2.037480354309082,Angola,,,,
17,AGO,2003,-8.792596461918905,-2.079953734494536,3.2801426236403315,0.06585049726612448,0.4273440292943182,0.0068972277492482794,2002,-1.6557984352111816,Angola,-1.2388567,-1.6173294,,
18,AGO,2004,-8.72674596465278,-1.652609705200217,3.28703985138958,-0.7853542659044663,-0.6485419328103506,0.02933004268617978,2003,-2.0915510654449463,Angola,-1.1565313,-1.5214101999999998,,
19,AGO,2005,-9.512100230557246,-2.3011516380105683,3.31636989407576,0.6546998622267212,-0.07156228188318313,0.05731326569413842,2004,-0.9368919730186462,Angola,-1.3145782,-1.4962785,,
20,AGO,2006,-8.857400368330525,-2.372713919893751,3.373683159769898,-1.1802271424736814,-0.7356040493123056,0.06634600003567524,2005,-2.027369499206543,Angola,-1.1371533999999999,-1.4276608999999998,,
21,AGO,2007,-10.037627510804207,-3.1083179692060567,3.440029159805573,2.4950575393311927,-0.12980864820528207,0.07298527065997718,2006,-2.0877702236175537,Angola,-1.3694925,-1.3003143,,
22,AGO,2008,-7.542569971473013,-3.238126617411339,3.5130144304655504,-0.5167212323966224,-0.5847943698015324,0.04073183326759766,2007,-1.8679026365280151,Angola,-1.2064123,-1.3659036,,
23,AGO,2009,-8.059291203869638,-3.8229209872128713,3.553746263733148,0.1285045702812315,-0.2135268821866294,-0.005135971113048311,2008,-1.9460465908050537,Angola,-1.0622132,-1.3669822,,
24,AGO,2010,-7.930786633588403,-4.036447869399502,3.5486102926201,0.2851413575285138,0.5719612889770209,-0.000952052608806042,2009,-2.0974833965301514,Angola,-0.96035331,-1.2308351999999998,,
25,AGO,2011,-7.64564527605989,-3.4644865804224803,3.5476582400112937,-0.4754877531614978,-0.13885132296626554,0.0011874310335406866,2010,-2.0936174392700195,Angola,-1.1178962,-1.2652868999999998,,
26,AGO,2012,-8.121133029221388,-3.603337903388746,3.5488456710448344,0.3349387083858381,-0.8872064490658526,0.0063730524269152156,2011,-1.3857955932617188,Angola,-1.1535556,-1.2653812,,
27,AGO,2013,-7.78619432083555,-4.490544352454598,3.5552187234717496,-1.0680396910157572,0.6369794511074479,0.013287977157911078,2012,-1.3748902082443237,Angola,-0.98963171,-1.2695483,,
28,AGO,2014,-8.854234011851307,-3.85356490134715,3.5685067006296607,-0.5793209608024537,-0.5612358492888903,0.00524286296817067,2013,-1.225563645362854,Angola,-1.2231715,-1.2679037,,
